"","date","state","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","pending","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"623",2020-08-21,"ME","A+",129,128,1,1,407,407,7,2,NA,1,219580,3648,8862,NA,217820,NA,1,NA,4285,3847,32,0,467,NA,NA,NA,5375,3698,NA,0,223865,3680,9342,NA,NA,NA,NA,0,223427,3683
"624",2020-08-21,"MD","A",3674,3536,5,138,13823,13823,455,38,NA,102,1101368,15921,NA,NA,NA,NA,NA,NA,102899,102899,670,0,NA,NA,NA,NA,121174,6047,NA,0,1204267,16591,NA,NA,NA,NA,1204267,16591,1722957,29386
"625",2020-08-21,"MA","A+",8901,8670,13,231,12245,12245,322,20,NA,66,1420121,26327,NA,NA,NA,NA,15,NA,125216,115741,488,0,NA,NA,NA,NA,NA,102205,NA,0,1545337,26815,NA,NA,108011,74485,1535862,26758,2050871,41809
"626",2020-08-21,"LA","A",4687,4546,50,141,NA,NA,1051,0,NA,NA,1597087,18874,NA,NA,NA,NA,172,NA,141720,141720,899,0,NA,NA,NA,NA,NA,118120,NA,0,1738807,19773,NA,NA,NA,NA,1738807,19773,NA,0
"627",2020-08-21,"NC","A+",2494,2494,29,NA,NA,NA,1015,0,NA,284,1878973,25570,NA,NA,NA,NA,NA,NA,151912,151912,2008,0,NA,NA,NA,NA,NA,127749,NA,0,2030885,27578,NA,NA,NA,NA,NA,0,2030885,27578
"628",2020-08-21,"KY","B",864,858,8,6,4362,4362,590,13,1340,166,706202,8110,NA,NA,NA,NA,NA,NA,42265,39068,639,0,NA,NA,NA,NA,NA,9448,NA,0,748467,8749,45988,11940,NA,NA,NA,0,745270,8703
"629",2020-08-21,"ND","B",112,108,0,4,491,491,54,13,139,15,177538,1993,7870,NA,NA,NA,NA,NA,9474,9474,232,0,305,NA,NA,NA,NA,7841,NA,0,187012,2225,8175,NA,NA,NA,187012,2225,421501,7024
"630",2020-08-21,"KS","A+",419,NA,8,NA,2159,2159,296,69,584,89,329459,5509,NA,NA,NA,203,24,NA,36856,NA,966,0,NA,NA,NA,NA,NA,1520,NA,0,366315,6475,NA,NA,NA,NA,366315,6475,NA,0
"631",2020-08-21,"NE","A",373,NA,2,NA,1877,1877,146,26,NA,NA,302419,3051,NA,NA,NA,NA,NA,NA,31348,31348,308,0,NA,NA,NA,NA,NA,23292,NA,0,333767,3359,NA,NA,NA,NA,334241,3537,NA,0
"632",2020-08-21,"IN","A+",3208,2992,17,216,10132,10132,860,-13,2051,252,874115,11921,NA,NA,NA,NA,81,NA,84317,NA,1040,0,NA,NA,NA,NA,NA,64131,NA,0,958432,12961,NA,NA,NA,NA,958432,12961,1240082,20232
"633",2020-08-21,"NH","B",428,NA,0,NA,710,710,11,0,220,NA,182632,0,NA,NA,NA,NA,NA,NA,7050,7050,0,0,NA,NA,NA,NA,NA,6367,NA,0,189682,0,29490,NA,28924,NA,189682,0,290010,0
"634",2020-08-21,"IL","A",8066,7857,22,209,NA,NA,1526,0,NA,351,3376990,49528,NA,NA,NA,NA,121,NA,217346,215929,2293,0,NA,NA,NA,NA,NA,NA,NA,0,3594336,51821,NA,NA,NA,NA,NA,0,3592919,51736
"635",2020-08-21,"NJ","A+",15892,14112,9,1780,22393,22393,414,34,NA,61,2426875,30195,NA,NA,NA,NA,30,NA,188817,188817,290,0,NA,NA,NA,NA,NA,33533,NA,0,2615692,30485,NA,NA,NA,NA,NA,0,2615692,30485
"636",2020-08-21,"ID","A",298,269,7,29,1226,1226,205,26,340,51,204660,2209,NA,NA,NA,NA,NA,NA,29120,27139,424,0,NA,NA,NA,NA,NA,12007,NA,0,233780,2633,NA,NA,NA,NA,NA,0,231799,2594
"637",2020-08-21,"NM","B",734,NA,5,NA,3009,3009,74,7,NA,NA,670873,6127,NA,NA,NA,NA,NA,NA,23951,23951,202,0,NA,NA,NA,NA,NA,11145,NA,0,694824,6329,NA,NA,NA,NA,694824,6329,NA,0
"638",2020-08-21,"IA","A+",1021,NA,7,NA,NA,NA,293,0,NA,81,518133,3957,NA,43113,NA,NA,32,NA,55006,55006,991,0,NA,NA,2964,NA,NA,42912,NA,0,573139,4948,NA,NA,46117,NA,586622,5100,NA,0
"639",2020-08-21,"NV","A+",1185,NA,13,NA,NA,NA,807,0,NA,246,501878,4499,NA,NA,NA,NA,140,NA,64433,64433,849,0,NA,NA,NA,NA,NA,1599,NA,0,566311,5348,NA,NA,NA,NA,566236,5255,795264,8920
"640",2020-08-21,"HI","C",45,NA,0,NA,317,317,165,0,NA,29,162828,0,NA,NA,NA,NA,19,NA,5844,NA,0,0,NA,NA,NA,NA,NA,2031,NA,0,168672,0,NA,NA,NA,NA,171184,2512,219986,0
"641",2020-08-21,"NY","A",25278,NA,3,NA,89995,89995,490,0,NA,119,7023755,98171,NA,NA,NA,NA,58,NA,428512,428512,709,0,NA,NA,NA,NA,NA,74485,7452267,98880,7452267,98880,NA,NA,NA,NA,NA,0,NA,0
"642",2020-08-21,"GU","A",7,NA,1,NA,NA,NA,14,0,NA,3,30749,761,153,NA,NA,NA,NA,NA,767,759,63,0,2,NA,NA,NA,NA,394,NA,0,31516,824,155,NA,NA,NA,31508,824,31506,804
"643",2020-08-21,"OH","A+",3955,3675,26,280,12719,12719,849,104,2864,283,1823849,24493,NA,NA,NA,NA,156,NA,113046,107064,1043,0,NA,NA,NA,NA,NA,92736,NA,0,1936895,25536,NA,NA,NA,NA,NA,0,1930913,25494
"644",2020-08-21,"GA","A",4998,NA,94,NA,23125,23125,2408,245,4218,NA,1870472,20378,NA,NA,1894164,NA,NA,NA,249630,249630,2889,0,19106,NA,NA,NA,225938,NA,NA,0,2120102,23267,263245,NA,NA,NA,NA,0,2120102,23267
"645",2020-08-21,"OK","A+",715,NA,6,NA,4316,4316,562,48,NA,246,749156,8931,62826,NA,749156,NA,NA,NA,51746,51746,1077,0,2649,NA,NA,NA,59448,43417,NA,0,800902,10008,65475,NA,NA,NA,NA,0,810120,9904
"646",2020-08-21,"FL","A",10304,10304,118,NA,36425,36425,4902,355,NA,NA,3773926,26776,411877,403867,5117438,NA,NA,3564,593286,593286,4684,0,34738,NA,34017,6686,759737,NA,NA,0,4367212,31460,446669,NA,437913,NA,4373944,31526,5909822,53686
"647",2020-08-21,"OR","A+",414,NA,2,NA,1984,1984,173,5,NA,47,486900,4698,NA,NA,486900,NA,19,NA,24421,23156,256,0,NA,NA,NA,NA,NA,4566,NA,0,511321,4954,NA,NA,NA,NA,510056,4937,NA,0
"648",2020-08-21,"DE","A+",600,531,5,69,NA,NA,37,0,NA,10,201238,1000,NA,NA,NA,NA,NA,NA,16770,15766,52,0,NA,NA,NA,NA,NA,8839,NA,0,218008,1052,NA,NA,NA,NA,218008,1052,NA,0
"649",2020-08-21,"PA","A+",7558,NA,20,NA,NA,NA,510,0,NA,NA,1399509,13438,NA,NA,NA,NA,93,NA,127633,124031,693,0,NA,NA,NA,NA,NA,102106,NA,0,1527142,14131,NA,NA,NA,NA,NA,0,1523540,14105
"650",2020-08-21,"DC","A+",602,NA,1,NA,NA,NA,78,0,NA,27,245589,5013,NA,NA,NA,NA,12,NA,13469,NA,60,0,NA,NA,NA,NA,NA,10772,259058,5073,259058,5073,NA,NA,NA,NA,NA,0,NA,0
"651",2020-08-21,"PR","B",374,240,7,134,NA,NA,392,0,NA,65,305972,0,NA,NA,303412,NA,42,NA,28846,13014,703,0,15832,NA,NA,NA,7002,NA,NA,0,334818,703,NA,NA,NA,NA,NA,0,310546,0
"652",2020-08-21,"CT","B",4460,3574,2,886,11087,11087,54,0,NA,NA,970851,7443,NA,NA,NA,NA,NA,NA,51519,49477,87,0,NA,NA,NA,NA,NA,8893,NA,0,1022370,7530,NA,NA,NA,NA,NA,0,1020328,7518
"653",2020-08-21,"RI","A+",1030,NA,2,NA,2438,2438,81,7,NA,9,224832,5940,NA,NA,424955,NA,5,NA,21022,21022,151,0,NA,NA,NA,NA,30022,2031,454977,10403,454977,10403,NA,NA,NA,NA,245854,6091,NA,0
"654",2020-08-21,"CO","A",1815,NA,15,NA,6797,6797,238,13,NA,NA,594857,0,141188,NA,NA,NA,NA,NA,54230,50313,329,0,10454,NA,NA,NA,NA,5759,906693,11486,906693,11486,151642,NA,NA,NA,651250,6080,NA,0
"655",2020-08-21,"SC","A+",2459,2339,58,120,7439,7439,1079,293,NA,278,792803,9323,57478,NA,756128,NA,160,NA,110378,109135,1058,0,4894,NA,NA,NA,145810,46118,NA,0,903181,10381,62372,NA,NA,NA,NA,0,901938,10312
"656",2020-08-21,"CA","B",11821,NA,135,NA,NA,NA,6039,0,NA,1706,9679036,95821,NA,NA,NA,NA,NA,NA,650336,650336,5585,0,NA,NA,NA,NA,NA,NA,NA,0,10329372,101406,NA,NA,NA,NA,NA,0,10329372,101406
"657",2020-08-21,"SD","A",159,NA,2,NA,948,948,50,8,NA,NA,122891,1474,NA,NA,NA,NA,NA,NA,10884,NA,193,0,NA,NA,NA,NA,NA,9349,NA,0,133775,1667,NA,NA,NA,NA,133775,1667,172459,2692
"658",2020-08-21,"AZ","A+",4688,4433,4,255,21210,21210,1068,67,NA,365,931089,8926,NA,NA,NA,NA,234,NA,196899,195331,619,0,NA,NA,NA,NA,NA,28731,NA,0,1127988,9545,257196,NA,NA,NA,NA,0,1126420,9523
"659",2020-08-21,"TN","A+",1549,1508,61,41,6255,6255,1149,99,NA,359,1840394,27466,NA,NA,1811300,NA,171,NA,140844,138015,1669,0,NA,NA,NA,NA,167109,102686,NA,0,1981238,29135,NA,NA,NA,NA,NA,0,1978409,29005
"660",2020-08-21,"AS","C",0,NA,0,NA,NA,NA,NA,0,NA,NA,1514,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1514,0,NA,NA,NA,NA,NA,0,1514,0
"661",2020-08-21,"TX","A",11051,NA,258,NA,NA,NA,5566,0,NA,1979,4012446,27936,311192,NA,NA,NA,NA,NA,567580,567580,5021,0,26824,2808,NA,NA,NA,438825,NA,0,4580026,32957,338016,19189,NA,NA,NA,0,4580026,32957
"662",2020-08-21,"AR","A",663,NA,22,NA,3856,3856,509,66,NA,NA,602939,9195,NA,NA,602939,499,120,NA,55652,55652,887,0,NA,NA,NA,NA,NA,49135,NA,0,658591,10082,NA,1836,NA,NA,NA,0,658591,10082
"663",2020-08-21,"UT","A+",383,NA,2,NA,2870,2870,155,17,737,58,570952,3130,NA,NA,NA,294,NA,NA,48445,48445,463,0,NA,NA,NA,NA,NA,39867,NA,0,619397,3593,NA,NA,NA,NA,619397,3593,759154,4927
"664",2020-08-21,"AL","B",1990,1921,16,69,13330,13330,1168,0,1348,NA,784330,0,NA,NA,NA,734,NA,NA,112770,107804,321,0,NA,NA,NA,NA,NA,44684,NA,0,897100,321,NA,NA,NA,NA,NA,0,891813,0
"665",2020-08-21,"VA","A+",2436,2319,9,117,15482,15482,1233,125,NA,263,1331101,18055,NA,NA,NA,NA,142,357,110860,106177,978,0,NA,NA,NA,NA,128248,14249,1437278,18943,1441961,19033,118473,NA,NA,NA,NA,0,NA,0
"666",2020-08-21,"AK","A",30,30,1,NA,NA,NA,46,0,NA,NA,316132,8817,NA,NA,316141,NA,6,NA,5403,5403,71,0,NA,NA,NA,NA,5073,1601,NA,0,321535,8888,NA,NA,NA,NA,NA,0,321535,8888
"667",2020-08-21,"VI","C",10,10,0,NA,NA,NA,NA,0,NA,NA,12895,222,NA,NA,NA,NA,NA,88,932,NA,63,0,NA,NA,NA,NA,NA,649,NA,0,13827,285,NA,NA,NA,NA,NA,0,13915,352
"668",2020-08-21,"WY","B",37,NA,3,NA,203,203,19,1,NA,NA,61313,607,NA,NA,90247,NA,NA,NA,3524,2994,56,0,NA,NA,NA,NA,2983,2864,NA,0,64837,663,NA,NA,NA,NA,64307,661,93231,1151
"669",2020-08-21,"VT","B",58,58,0,NA,NA,NA,10,0,NA,NA,115457,1535,NA,NA,NA,NA,NA,NA,1541,1541,4,0,NA,NA,NA,NA,NA,1358,NA,0,116998,1539,NA,NA,NA,NA,116998,1539,NA,0
"670",2020-08-21,"WA","B",1837,1837,15,NA,6400,6400,374,12,NA,NA,1297850,11955,NA,NA,NA,NA,48,NA,71414,71414,441,0,NA,NA,NA,NA,NA,NA,1369264,12396,1369264,12396,NA,NA,NA,NA,NA,0,NA,0
"671",2020-08-21,"MN","A",1799,1753,8,46,6064,6064,296,45,1740,136,973404,10619,NA,NA,NA,NA,NA,NA,68133,68133,825,0,NA,NA,NA,NA,NA,60920,NA,0,1041537,11444,NA,NA,NA,NA,1041537,11444,1340850,18630
"672",2020-08-21,"MO","A",1419,NA,2,NA,NA,NA,875,0,NA,NA,823142,9001,NA,63428,1099769,NA,114,NA,72964,72964,1231,0,NA,NA,2633,NA,83699,NA,NA,0,896106,10232,NA,NA,66061,NA,896106,10232,1185535,12876
"673",2020-08-20,"WV","C",166,165,0,1,NA,NA,140,0,NA,52,368731,7808,NA,NA,NA,NA,18,NA,8982,8806,181,0,NA,NA,NA,NA,NA,7010,NA,0,377713,7989,15352,NA,NA,NA,NA,0,377537,7991
"674",2020-08-20,"MS","A+",2190,2100,27,90,5097,5097,1025,34,NA,276,452177,0,NA,NA,NA,NA,176,NA,75449,73085,894,0,95,NA,NA,NA,NA,56577,NA,0,527626,894,18516,NA,NA,NA,NA,0,522738,0
"675",2020-08-20,"MP","D",2,2,0,NA,4,4,NA,0,NA,NA,12867,1,NA,NA,NA,NA,NA,NA,54,54,0,0,NA,NA,NA,NA,NA,29,NA,0,12921,1,NA,NA,NA,NA,12920,0,16453,0
"676",2020-08-20,"MO","A",1417,NA,3,NA,NA,NA,875,0,NA,NA,814141,10021,NA,63096,1088054,NA,114,NA,71733,71733,1058,0,NA,NA,2606,NA,82566,NA,NA,0,885874,11079,NA,NA,65702,NA,885874,11079,1172659,14215
"677",2020-08-20,"MT","C",89,NA,5,NA,357,357,101,9,NA,NA,201488,911,NA,NA,NA,NA,NA,NA,6072,6072,116,0,NA,NA,NA,NA,NA,4434,NA,0,207560,1027,NA,NA,NA,NA,NA,0,207560,1027
"678",2020-08-20,"MI","A+",6634,6368,16,266,NA,NA,646,0,NA,173,2321084,29987,NA,NA,2321084,NA,81,NA,104618,94697,527,0,NA,NA,NA,NA,134103,67778,NA,0,2425702,30514,243222,NA,NA,NA,NA,0,2455187,31183
"679",2020-08-20,"ME","A+",128,127,1,1,405,405,7,2,NA,1,215932,2924,8838,NA,214185,NA,1,NA,4253,3812,19,0,460,NA,NA,NA,5330,3679,NA,0,220185,2943,9311,NA,NA,NA,NA,0,219744,2937
"680",2020-08-20,"MD","A",3669,3531,8,138,13785,13785,455,41,NA,107,1085447,11328,NA,NA,NA,NA,NA,NA,102229,102229,580,0,NA,NA,NA,NA,120372,6040,NA,0,1187676,11908,NA,NA,NA,NA,1187676,11908,1693571,18041
"681",2020-08-20,"MA","A+",8888,8657,12,231,12225,12225,379,12,NA,62,1393794,21569,NA,NA,NA,NA,23,NA,124728,115310,313,0,NA,NA,NA,NA,NA,102205,NA,0,1518522,21882,NA,NA,107203,72890,1509104,21831,2009062,34144
"682",2020-08-20,"LA","A",4637,4496,28,141,NA,NA,1087,0,NA,NA,1578213,13142,NA,NA,NA,NA,178,NA,140821,140821,918,0,NA,NA,NA,NA,NA,118120,NA,0,1719034,14060,NA,NA,NA,NA,1719034,14060,NA,0
"683",2020-08-20,"NC","A+",2465,2465,34,NA,NA,NA,1023,0,NA,280,1853403,23241,NA,NA,NA,NA,NA,NA,149904,149904,1972,0,NA,NA,NA,NA,NA,127749,NA,0,2003307,25213,NA,NA,NA,NA,NA,0,2003307,25213
"684",2020-08-20,"KY","B",856,850,14,6,4349,4349,638,48,1337,155,698092,8198,NA,NA,NA,NA,NA,NA,41626,38475,700,0,NA,NA,NA,NA,NA,9388,NA,0,739718,8898,45909,11806,NA,NA,NA,0,736567,8825
"685",2020-08-20,"ND","B",112,108,2,4,478,478,45,0,136,15,175545,1987,7836,NA,NA,NA,NA,NA,9242,9242,274,0,300,NA,NA,NA,NA,7718,NA,0,184787,2261,8136,NA,NA,NA,184787,2261,414477,7744
"686",2020-08-20,"KS","A+",411,NA,0,NA,2090,2090,300,0,567,88,323950,0,NA,NA,NA,202,26,NA,35890,NA,0,0,NA,NA,NA,NA,NA,1472,NA,0,359840,0,NA,NA,NA,NA,359840,0,NA,0
"687",2020-08-20,"NE","A",371,NA,3,NA,1851,1851,156,16,NA,NA,299368,1815,NA,NA,NA,NA,NA,NA,31040,31040,215,0,NA,NA,NA,NA,NA,22941,NA,0,330408,2030,NA,NA,NA,NA,330704,2031,NA,0
"688",2020-08-20,"IN","A+",3191,2979,11,212,10145,10145,921,55,2069,257,862194,10497,NA,NA,NA,NA,78,NA,83277,NA,941,0,NA,NA,NA,NA,NA,63262,NA,0,945471,11438,NA,NA,NA,NA,945471,11438,1219850,17835
"689",2020-08-20,"NH","B",428,NA,1,NA,710,710,11,-2,220,NA,182632,1659,NA,NA,NA,NA,NA,NA,7050,7050,14,0,NA,NA,NA,NA,NA,6367,NA,0,189682,1673,29490,NA,29490,NA,189682,1673,290010,2936
"690",2020-08-20,"IL","A",8044,7833,27,211,NA,NA,1519,0,NA,357,3327462,49780,NA,NA,NA,NA,124,NA,215053,213721,1832,0,NA,NA,NA,NA,NA,NA,NA,0,3542515,51612,NA,NA,NA,NA,NA,0,3541183,51612
"691",2020-08-20,"NJ","A+",15883,14103,6,1780,22359,22359,433,48,NA,79,2396680,27395,NA,NA,NA,NA,28,NA,188527,188527,100,0,NA,NA,NA,NA,NA,33490,NA,0,2585207,27495,NA,NA,NA,NA,NA,0,2585207,27495
"692",2020-08-20,"ID","A",291,264,9,27,1200,1200,205,30,337,43,202451,1654,NA,NA,NA,NA,NA,NA,28696,26754,370,0,NA,NA,NA,NA,NA,11733,NA,0,231147,2024,NA,NA,NA,NA,NA,0,229205,1977
"693",2020-08-20,"NM","B",729,NA,6,NA,3002,3002,94,4,NA,NA,664746,5272,NA,NA,NA,NA,NA,NA,23749,23749,170,0,NA,NA,NA,NA,NA,10976,NA,0,688495,5442,NA,NA,NA,NA,688495,5442,NA,0
"694",2020-08-20,"IA","A+",1014,NA,8,NA,NA,NA,300,0,NA,89,514176,5142,NA,42632,NA,NA,31,NA,54015,54015,727,0,NA,NA,2955,NA,NA,42372,NA,0,568191,5869,NA,NA,45627,NA,581522,10114,NA,0
"695",2020-08-20,"NV","A+",1172,NA,38,NA,NA,NA,874,0,NA,263,497379,3881,NA,NA,NA,NA,152,NA,63584,63584,556,0,NA,NA,NA,NA,NA,1567,NA,0,560963,4437,NA,NA,NA,NA,560981,4545,786344,17046
"696",2020-08-20,"HI","C",45,NA,3,NA,317,317,187,14,NA,33,162828,2324,NA,NA,NA,NA,20,NA,5844,NA,235,0,NA,NA,NA,NA,NA,2031,NA,0,168672,2559,NA,NA,NA,NA,168672,2559,219986,3866
"697",2020-08-20,"NY","A",25275,NA,5,NA,89995,89995,518,0,NA,120,6925584,80383,NA,NA,NA,NA,62,NA,427803,427803,601,0,NA,NA,NA,NA,NA,74406,7353387,80984,7353387,80984,NA,NA,NA,NA,NA,0,NA,0
"698",2020-08-20,"GU","A",6,NA,1,NA,NA,NA,13,0,NA,5,29988,837,153,NA,NA,NA,NA,NA,704,696,105,0,2,NA,NA,NA,NA,381,NA,0,30692,942,155,NA,NA,NA,30684,942,30702,962
"699",2020-08-20,"OH","A+",3929,3650,22,279,12615,12615,860,86,2844,294,1799356,21767,NA,NA,NA,NA,169,NA,112003,106063,1122,0,NA,NA,NA,NA,NA,91656,NA,0,1911359,22889,NA,NA,NA,NA,NA,0,1905419,22831
"700",2020-08-20,"GA","A",4904,NA,55,NA,22880,22880,2506,216,4185,NA,1850094,18379,NA,NA,1873295,NA,NA,NA,246741,246741,2759,0,18832,NA,NA,NA,223540,NA,NA,0,2096835,21138,261409,NA,NA,NA,NA,0,2096835,21138
"701",2020-08-20,"OK","A+",709,NA,10,NA,4268,4268,564,76,NA,248,740225,7408,62826,NA,740225,NA,NA,NA,50669,50669,746,0,2649,NA,NA,NA,58523,42695,NA,0,790894,8154,65475,NA,NA,NA,NA,0,800216,8272
"702",2020-08-20,"FL","A",10186,10186,119,NA,36070,36070,5067,450,NA,NA,3747150,24958,381574,375046,5070645,NA,NA,3604,588602,588602,4555,0,27323,NA,26788,6338,753364,NA,NA,0,4335752,29513,408950,NA,401862,NA,4342418,29514,5856136,50464
"703",2020-08-20,"OR","A+",412,NA,4,NA,1979,1979,175,21,NA,48,482202,4916,NA,NA,482202,NA,21,NA,24165,22917,295,0,NA,NA,NA,NA,NA,4566,NA,0,506367,5211,NA,NA,NA,NA,505119,5204,NA,0
"704",2020-08-20,"DE","A+",595,526,0,69,NA,NA,40,0,NA,10,200238,2012,NA,NA,NA,NA,NA,NA,16718,15714,75,0,NA,NA,NA,NA,NA,8809,NA,0,216956,2087,NA,NA,NA,NA,216956,2087,NA,0
"705",2020-08-20,"PA","A+",7538,NA,15,NA,NA,NA,548,0,NA,NA,1386071,17753,NA,NA,NA,NA,94,NA,126940,123364,791,0,NA,NA,NA,NA,NA,101552,NA,0,1513011,18544,NA,NA,NA,NA,NA,0,1509435,18512
"706",2020-08-20,"DC","A+",601,NA,1,NA,NA,NA,78,0,NA,26,240576,2271,NA,NA,NA,NA,12,NA,13409,NA,55,0,NA,NA,NA,NA,NA,10720,253985,2326,253985,2326,NA,NA,NA,NA,NA,0,NA,0
"707",2020-08-20,"PR","B",367,236,11,131,NA,NA,390,0,NA,57,305972,0,NA,NA,303412,NA,37,NA,28143,12576,209,0,15567,NA,NA,NA,7002,NA,NA,0,334115,209,NA,NA,NA,NA,NA,0,310546,0
"708",2020-08-20,"CT","B",4458,3572,1,886,11087,11087,47,72,NA,NA,963408,12302,NA,NA,NA,NA,NA,NA,51432,49402,118,0,NA,NA,NA,NA,NA,8893,NA,0,1014840,12420,NA,NA,NA,NA,NA,0,1012810,12415
"709",2020-08-20,"RI","A+",1028,NA,1,NA,2431,2431,84,12,NA,8,218892,-18627,NA,NA,414743,NA,4,NA,20871,20871,76,0,NA,NA,NA,NA,29831,2021,444574,4447,444574,4447,NA,NA,NA,NA,239763,-18551,NA,0
"710",2020-08-20,"CO","A",1800,NA,12,NA,6784,6784,238,3,NA,NA,594857,4657,140525,NA,NA,NA,NA,NA,53901,50313,270,0,10406,NA,NA,NA,NA,5759,895207,7348,895207,7348,150931,NA,NA,NA,645170,4920,NA,0
"711",2020-08-20,"SC","A+",2401,2289,41,112,7146,7146,1108,0,NA,272,783480,7763,57120,NA,747254,NA,170,NA,109320,108146,909,0,4812,NA,NA,NA,144372,45205,NA,0,892800,8672,61932,NA,NA,NA,NA,0,891626,8635
"712",2020-08-20,"CA","B",11686,NA,163,NA,NA,NA,6212,0,NA,1707,9583215,81363,NA,NA,NA,NA,NA,NA,644751,644751,5920,0,NA,NA,NA,NA,NA,NA,NA,0,10227966,87283,NA,NA,NA,NA,NA,0,10227966,87283
"713",2020-08-20,"SD","A",157,NA,2,NA,940,940,53,5,NA,NA,121417,936,NA,NA,NA,NA,NA,NA,10691,NA,125,0,NA,NA,NA,NA,NA,9265,NA,0,132108,1061,NA,NA,NA,NA,132108,1061,169767,1687
"714",2020-08-20,"AZ","A+",4684,4429,50,255,21143,21143,1070,123,NA,388,922163,6481,NA,NA,NA,NA,233,NA,196280,194734,723,0,NA,NA,NA,NA,NA,28471,NA,0,1118443,7204,255456,NA,NA,NA,NA,0,1116897,7173
"715",2020-08-20,"TN","A+",1488,1447,36,41,6156,6156,1194,87,NA,385,1812928,21774,NA,NA,1784417,NA,177,NA,139175,136476,1375,0,NA,NA,NA,NA,164987,100967,NA,0,1952103,23149,NA,NA,NA,NA,NA,0,1949404,23047
"716",2020-08-20,"AS","C",0,NA,0,NA,NA,NA,NA,0,NA,NA,1514,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1514,0,NA,NA,NA,NA,NA,0,1514,0
"717",2020-08-20,"TX","A",10793,NA,234,NA,NA,NA,5635,0,NA,1979,3984510,24577,308847,NA,NA,NA,NA,NA,562559,562559,5303,0,26337,2781,NA,NA,NA,431960,NA,0,4547069,29880,335184,18883,NA,NA,NA,0,4547069,29880
"718",2020-08-20,"AR","A",641,NA,10,NA,3790,3790,499,47,NA,NA,593744,6680,NA,NA,593744,488,108,NA,54765,54765,549,0,NA,NA,NA,NA,NA,48458,NA,0,648509,7229,NA,1836,NA,NA,NA,0,648509,7229
"719",2020-08-20,"UT","A+",381,NA,4,NA,2853,2853,157,21,732,62,567822,4981,NA,NA,NA,292,NA,NA,47982,47982,461,0,NA,NA,NA,NA,NA,39364,NA,0,615804,5442,NA,NA,NA,NA,615804,5442,754227,7736
"720",2020-08-20,"AL","B",1974,1905,30,69,13330,13330,1105,250,1348,NA,784330,10462,NA,NA,NA,734,NA,NA,112449,107483,971,0,NA,NA,NA,NA,NA,44684,NA,0,896779,11433,NA,NA,NA,NA,NA,0,891813,11161
"721",2020-08-20,"VA","A+",2427,2310,17,117,15357,15357,1266,125,NA,276,1313046,15050,NA,NA,NA,NA,148,373,109882,105289,863,0,NA,NA,NA,NA,126909,14091,1418335,15864,1422928,15913,117596,NA,NA,NA,NA,0,NA,0
"722",2020-08-20,"AK","A",29,29,0,NA,NA,NA,51,0,NA,NA,307315,1713,NA,NA,307360,NA,6,NA,5332,5332,85,0,NA,NA,NA,NA,4970,1513,NA,0,312647,1798,NA,NA,NA,NA,NA,0,312647,1798
"723",2020-08-20,"VI","C",10,10,1,NA,NA,NA,NA,0,NA,NA,12673,156,NA,NA,NA,NA,NA,21,869,NA,41,0,NA,NA,NA,NA,NA,623,NA,0,13542,197,NA,NA,NA,NA,NA,0,13563,203
"724",2020-08-20,"WI","A+",1074,1067,7,7,5469,5469,367,39,978,120,1093294,9131,NA,NA,NA,NA,NA,172,72903,68233,769,0,NA,NA,NA,NA,NA,59076,NA,0,1166197,9900,NA,NA,NA,NA,1161527,9871,NA,0
"725",2020-08-20,"VT","B",58,58,0,NA,NA,NA,10,0,NA,NA,113922,1558,NA,NA,NA,NA,NA,NA,1537,1537,4,0,NA,NA,NA,NA,NA,1356,NA,0,115459,1562,NA,NA,NA,NA,115459,1562,NA,0
"726",2020-08-20,"WA","B",1822,1822,13,NA,6388,6388,385,30,NA,NA,1285895,12382,NA,NA,NA,NA,44,NA,70973,70973,443,0,NA,NA,NA,NA,NA,NA,1356868,12825,1356868,12825,NA,NA,NA,NA,NA,0,NA,0
"727",2020-08-20,"MN","A",1791,1745,7,46,6019,6019,309,31,1734,148,962785,8477,NA,NA,NA,NA,NA,NA,67308,67308,690,0,NA,NA,NA,NA,NA,60605,NA,0,1030093,9167,NA,NA,NA,NA,1030093,9167,1322220,13956
"728",2020-08-20,"WY","B",34,NA,0,NA,202,202,18,5,NA,NA,60706,1042,NA,NA,89133,NA,NA,NA,3468,2940,38,0,NA,NA,NA,NA,2946,2832,NA,0,64174,1080,NA,NA,NA,NA,63646,1073,92080,1535
